customer_id,first_name,last_name,email,country,product_id,product_name,category,price,quantity,order_date,status
455,Lauren,Johnson,emoore@example.org,Canada,105,Monitor,Electronics,400,2,2025-12-31 15:03:25.651364,Cancelled
456,Justin,Parker,qmcpherson@example.net,Canada,103,Headphones,Accessories,150,4,2025-12-08 15:03:25.651560,Pending
457,Erin,Zuniga,kcook@example.net,Germany,102,Phone,Electronics,800,1,2025-08-20 15:03:25.651754,Cancelled
458,Richard,James,staceywright@example.com,Australia,104,Keyboard,Accessories,90,5,2025-11-23 15:03:25.651991,Completed
459,Dominique,Smith,espinozascott@example.com,UK,101,Laptop,Electronics,1200,4,2026-01-19 15:03:25.652228,Cancelled
460,Monique,Nixon,mitchellsara@example.com,USA,103,Headphones,Accessories,150,1,2025-09-06 15:03:25.652468,Cancelled
461,Steven,Arnold,beckcraig@example.com,UK,108,Charger,Accessories,40,1,2025-11-29 15:03:25.652707,Pending
462,Brianna,Cabrera,paulwilson@example.org,Australia,107,Tablet,Electronics,600,4,2026-02-20 15:03:25.652944,Completed
463,Cynthia,Perez,bowens@example.com,UK,101,Laptop,Electronics,1200,3,2026-07-08 15:03:25.653139,Cancelled
464,Ryan,Jackson,perezanthony@example.org,Canada,108,Charger,Accessories,40,3,2026-03-11 15:03:25.653378,Pending
465,Trevor,Turner,robert86@example.org,USA,105,Monitor,Electronics,400,4,2025-07-30 15:03:25.653556,Completed
466,Christina,Stuart,fkelly@example.com,Canada,103,Headphones,Accessories,150,3,2026-05-26 15:03:25.653749,Completed
467,Debra,Bowers,fordheather@example.net,UK,106,Mouse,Accessories,50,3,2026-07-11 15:03:25.653989,Cancelled
468,Jessica,Carr,mvelez@example.net,Australia,104,Keyboard,Accessories,90,4,2025-09-02 15:03:25.654182,Pending
469,Garrett,Scott,ndavis@example.com,UK,104,Keyboard,Accessories,90,3,2025-10-14 15:03:25.654376,Completed
470,Cole,Gallagher,wilsonkarl@example.net,Germany,101,Laptop,Electronics,1200,1,2026-02-24 15:03:25.654668,Completed
471,Sara,Carpenter,fgarcia@example.com,USA,103,Headphones,Accessories,150,3,2025-09-15 15:03:25.654881,Cancelled
472,Jacob,Mann,iwilliams@example.net,Germany,105,Monitor,Electronics,400,2,2025-11-02 15:03:25.655101,Completed
473,Richard,Garcia,hogansara@example.com,Canada,103,Headphones,Accessories,150,3,2026-01-11 15:03:25.655339,Cancelled
474,Kevin,Miller,ccook@example.net,USA,101,Laptop,Electronics,1200,4,2025-11-02 15:03:25.655535,Cancelled
475,Ashlee,Le,davidjimenez@example.com,Australia,103,Headphones,Accessories,150,5,2026-07-20 15:03:25.655777,Cancelled
476,Kelly,Gutierrez,alevine@example.org,USA,108,Charger,Accessories,40,4,2025-11-28 15:03:25.655972,Cancelled
477,James,Garcia,michael70@example.com,Germany,101,Laptop,Electronics,1200,5,2026-04-01 15:03:25.656147,Completed
478,Patrick,Morgan,jonestimothy@example.com,Germany,101,Laptop,Electronics,1200,3,2025-12-15 15:03:25.656385,Pending
479,Julie,Gardner,amy02@example.com,Canada,103,Headphones,Accessories,150,5,2026-06-09 15:03:25.656562,Completed
480,Kevin,Jefferson,kyle50@example.com,USA,107,Tablet,Electronics,600,3,2025-12-05 15:03:25.656737,Completed
481,Joshua,Reilly,larry64@example.org,Canada,107,Tablet,Electronics,600,3,2026-03-21 15:03:25.656912,Cancelled
482,David,Ashley,hardinpatrick@example.org,Germany,101,Laptop,Electronics,1200,1,2025-07-24 15:03:25.657152,Cancelled
483,Melinda,Jimenez,jhernandez@example.org,UK,102,Phone,Electronics,800,2,2026-03-21 15:03:25.657348,Completed
484,Felicia,Marks,rhondawhite@example.net,UK,106,Mouse,Accessories,50,1,2026-02-06 15:03:25.657635,Cancelled
485,Monique,Marks,wburke@example.org,Canada,102,Phone,Electronics,800,5,2026-06-29 15:03:25.657850,Pending
486,Taylor,Landry,qrobinson@example.com,Germany,103,Headphones,Accessories,150,2,2026-03-31 15:03:25.658071,Pending
487,Maria,Glass,ywilliams@example.com,Australia,103,Headphones,Accessories,150,3,2025-08-17 15:03:25.658268,Cancelled
488,Brett,Clarke,jakedavies@example.com,Australia,107,Tablet,Electronics,600,3,2026-04-04 15:03:25.658510,Completed
489,Todd,Walsh,ricardobowman@example.org,Canada,107,Tablet,Electronics,600,3,2026-01-13 15:03:25.658755,Cancelled
490,Kathryn,Porter,sanderswhitney@example.com,Canada,108,Charger,Accessories,40,3,2025-10-18 15:03:25.658994,Cancelled
491,Lisa,Ellis,reedjames@example.com,USA,105,Monitor,Electronics,400,3,2025-11-04 15:03:25.659234,Completed
492,Michael,Jordan,catherine01@example.com,USA,102,Phone,Electronics,800,5,2026-05-23 15:03:25.659412,Cancelled
493,Matthew,Stevenson,jerrymurray@example.net,USA,107,Tablet,Electronics,600,1,2026-02-24 15:03:25.659653,Completed
494,Bruce,Lopez,castillorussell@example.com,Australia,102,Phone,Electronics,800,4,2025-12-19 15:03:25.659893,Cancelled
495,Erin,Nielsen,briangeorge@example.com,Germany,103,Headphones,Accessories,150,4,2026-05-23 15:03:25.660136,Cancelled
496,Matthew,Taylor,jeffrey13@example.net,Canada,107,Tablet,Electronics,600,4,2025-12-21 15:03:25.660315,Completed
497,Alexis,Duncan,kevinbailey@example.com,Canada,106,Mouse,Accessories,50,5,2026-04-16 15:03:25.660557,Completed
498,Daniel,Brown,thomassantiago@example.com,Canada,107,Tablet,Electronics,600,5,2025-07-25 15:03:25.660798,Pending
499,Lisa,Jenkins,tammythompson@example.com,UK,101,Laptop,Electronics,1200,5,2025-12-26 15:03:25.661036,Completed
500,Douglas,Munoz,edwardrogers@example.com,USA,106,Mouse,Accessories,50,5,2025-08-08 15:03:25.661276,Pending
501,Anita,Ruiz,smithlauren@example.net,UK,105,Monitor,Electronics,400,3,2026-01-11 15:03:25.661668,Pending
502,Deanna,King,paul60@example.net,UK,107,Tablet,Electronics,600,5,2026-04-09 15:03:25.661935,Pending
503,Sean,Hart,higginschristopher@example.net,UK,105,Monitor,Electronics,400,3,2026-02-21 15:03:25.662261,Cancelled
504,Lisa,Blevins,silvadarryl@example.net,Germany,103,Headphones,Accessories,150,2,2025-09-09 15:03:25.662629,Cancelled
505,Carolyn,White,karenharris@example.net,Germany,105,Monitor,Electronics,400,1,2026-04-30 15:03:25.662880,Cancelled
506,Andres,Sparks,stewartandrew@example.org,Canada,107,Tablet,Electronics,600,3,2026-03-29 15:03:25.663154,Cancelled
507,Michael,Quinn,adamwalker@example.org,Germany,103,Headphones,Accessories,150,5,2026-04-30 15:03:25.663498,Cancelled
508,Madison,Massey,kspencer@example.com,Canada,102,Phone,Electronics,800,2,2026-05-14 15:03:25.663791,Completed
509,Karen,Martin,bensonsara@example.net,Australia,103,Headphones,Accessories,150,4,2026-05-11 15:03:25.664034,Cancelled
510,Beth,Griffin,anne00@example.net,Canada,104,Keyboard,Accessories,90,3,2026-06-25 15:03:25.664213,Completed
511,Heather,Fuentes,morganmills@example.com,USA,103,Headphones,Accessories,150,1,2025-09-16 15:03:25.664461,Pending
512,Zachary,Decker,eric49@example.net,Canada,106,Mouse,Accessories,50,5,2026-01-14 15:03:25.664640,Cancelled
513,Marie,Bennett,mauricepierce@example.net,Australia,104,Keyboard,Accessories,90,5,2026-07-11 15:03:25.664881,Pending
514,Samantha,Patel,harpergavin@example.com,Canada,106,Mouse,Accessories,50,2,2026-03-09 15:03:25.665121,Pending
515,Victoria,Nelson,comptonbrian@example.net,Australia,104,Keyboard,Accessories,90,4,2026-02-08 15:03:25.665360,Cancelled
516,Robert,Chase,russellrobert@example.net,UK,105,Monitor,Electronics,400,3,2026-07-11 15:03:25.665601,Cancelled
517,Erin,Craig,elizabethramos@example.com,Australia,102,Phone,Electronics,800,2,2025-09-26 15:03:25.665838,Completed
518,Jennifer,Graham,timothy99@example.com,Germany,101,Laptop,Electronics,1200,5,2026-05-14 15:03:25.666014,Cancelled
519,Alexis,Davis,amanda90@example.com,Canada,108,Charger,Accessories,40,5,2025-10-25 15:03:25.666190,Cancelled
520,Lawrence,Howard,zlopez@example.com,Canada,105,Monitor,Electronics,400,4,2026-03-06 15:03:25.666384,Pending
521,Erika,Mason,adavis@example.com,Germany,107,Tablet,Electronics,600,3,2026-01-08 15:03:25.666579,Completed
522,Jennifer,Mendoza,johnstephens@example.net,Germany,103,Headphones,Accessories,150,4,2025-09-10 15:03:25.666828,Completed
523,Alicia,Castillo,nicole67@example.org,Germany,107,Tablet,Electronics,600,3,2025-10-11 15:03:25.667007,Completed
524,William,Wells,samanthalarson@example.com,Germany,101,Laptop,Electronics,1200,4,2026-05-04 15:03:25.667246,Cancelled
525,Steven,Snyder,slewis@example.net,USA,108,Charger,Accessories,40,3,2026-01-02 15:03:25.667448,Pending
526,Joe,Bright,linda55@example.org,USA,103,Headphones,Accessories,150,4,2026-03-26 15:03:25.667627,Pending
527,Steven,Rodriguez,harrisonjoseph@example.com,Germany,106,Mouse,Accessories,50,4,2025-08-31 15:03:25.667866,Pending
528,Miranda,Holmes,robertgraham@example.com,USA,103,Headphones,Accessories,150,4,2026-03-23 15:03:25.668105,Pending
529,Melissa,Scott,sarahwalker@example.net,USA,103,Headphones,Accessories,150,2,2025-09-13 15:03:25.668345,Cancelled
530,Beverly,Key,changjennifer@example.org,Australia,102,Phone,Electronics,800,2,2026-04-13 15:03:25.668601,Pending
531,Joshua,Gibbs,lcraig@example.com,Australia,103,Headphones,Accessories,150,1,2025-10-10 15:03:25.668798,Pending
532,Mark,Nelson,fisherkyle@example.com,Germany,108,Charger,Accessories,40,3,2026-01-15 15:03:25.669041,Cancelled
533,Dawn,Castillo,abruce@example.com,Germany,107,Tablet,Electronics,600,5,2025-09-30 15:03:25.669235,Cancelled
534,William,Young,tmyers@example.org,USA,103,Headphones,Accessories,150,2,2025-08-29 15:03:25.669434,Completed
535,David,Hobbs,michael22@example.org,Canada,106,Mouse,Accessories,50,4,2025-11-11 15:03:25.669612,Pending
536,Sarah,Nielsen,timothythomas@example.com,Germany,107,Tablet,Electronics,600,2,2026-06-14 15:03:25.669850,Pending
537,Brenda,Ryan,charlesfritz@example.net,Germany,102,Phone,Electronics,800,2,2026-04-27 15:03:25.670091,Cancelled
538,Tyler,Novak,scottsloan@example.org,Australia,102,Phone,Electronics,800,3,2025-08-09 15:03:25.670329,Pending
539,Shawn,Lopez,xriggs@example.com,USA,108,Charger,Accessories,40,5,2025-11-23 15:03:25.670527,Cancelled
540,Cindy,Wells,marysmith@example.net,Canada,103,Headphones,Accessories,150,4,2025-11-19 15:03:25.670765,Cancelled
541,Andrea,Ray,ryanwilliams@example.org,Canada,102,Phone,Electronics,800,4,2025-11-22 15:03:25.671007,Cancelled
542,Richard,Potts,omiller@example.net,Canada,102,Phone,Electronics,800,4,2025-10-21 15:03:25.671210,Pending
543,Marc,Sanders,wrightbrandon@example.net,Germany,102,Phone,Electronics,800,1,2025-11-24 15:03:25.671457,Cancelled
544,Lori,Riggs,joneschris@example.net,Germany,106,Mouse,Accessories,50,1,2025-09-12 15:03:25.671694,Cancelled
545,Courtney,Greer,michael52@example.net,Germany,102,Phone,Electronics,800,3,2026-03-23 15:03:25.671870,Cancelled
546,Melanie,Smith,amy03@example.com,USA,106,Mouse,Accessories,50,3,2025-09-24 15:03:25.672045,Pending
547,Emily,Mcmahon,maureendunn@example.org,USA,103,Headphones,Accessories,150,5,2025-08-20 15:03:25.672284,Completed
548,John,Green,frazieramanda@example.org,USA,108,Charger,Accessories,40,3,2026-04-21 15:03:25.672533,Cancelled
549,Jessica,Hernandez,michelleavila@example.org,UK,107,Tablet,Electronics,600,4,2025-07-29 15:03:25.672770,Completed
550,Larry,Macdonald,pamhill@example.org,Australia,106,Mouse,Accessories,50,5,2026-03-10 15:03:25.673009,Cancelled
551,Ernest,Miller,scott08@example.com,USA,103,Headphones,Accessories,150,4,2025-08-05 15:03:25.673186,Cancelled
552,Michael,Parker,rebekahlopez@example.org,Germany,104,Keyboard,Accessories,90,3,2026-06-16 15:03:25.673433,Pending
553,Philip,Wang,elizabeth37@example.org,UK,105,Monitor,Electronics,400,5,2026-04-23 15:03:25.673613,Completed
554,Justin,Nelson,christopher62@example.com,Australia,101,Laptop,Electronics,1200,5,2025-12-22 15:03:25.673791,Cancelled
555,Ashley,Flynn,adam63@example.net,Canada,104,Keyboard,Accessories,90,4,2026-01-05 15:03:25.673970,Completed
556,Denise,Roberts,swalters@example.org,UK,101,Laptop,Electronics,1200,3,2025-12-25 15:03:25.674171,Pending
557,Jennifer,White,kjohnson@example.net,Australia,106,Mouse,Accessories,50,2,2025-12-22 15:03:25.674367,Completed
558,Christian,Thomas,carterdaniel@example.org,Canada,103,Headphones,Accessories,150,2,2025-09-01 15:03:25.674612,Completed
559,Tiffany,Walker,alan30@example.net,Germany,106,Mouse,Accessories,50,5,2026-02-24 15:03:25.674788,Completed
560,Christina,Fernandez,eking@example.org,Canada,105,Monitor,Electronics,400,5,2026-05-25 15:03:25.674983,Pending
561,Paul,Spencer,brownjohn@example.org,UK,101,Laptop,Electronics,1200,5,2025-10-06 15:03:25.675224,Cancelled
562,Laura,Woodward,christinamartinez@example.org,USA,108,Charger,Accessories,40,4,2025-07-22 15:03:25.675470,Cancelled
563,Becky,Moreno,randall25@example.org,Germany,104,Keyboard,Accessories,90,5,2025-09-13 15:03:25.675649,Completed
564,Susan,Glover,christopher81@example.net,Canada,103,Headphones,Accessories,150,5,2025-12-31 15:03:25.675828,Pending
565,Tim,Williams,crawforddaniel@example.net,Canada,106,Mouse,Accessories,50,1,2026-03-20 15:03:25.676067,Pending
566,Jason,Holder,nancy73@example.net,Australia,105,Monitor,Electronics,400,5,2026-07-04 15:03:25.676245,Pending
567,Denise,Gilmore,jonesjeremy@example.net,Germany,102,Phone,Electronics,800,2,2025-10-14 15:03:25.676487,Completed
568,Anita,Garcia,kristaelliott@example.com,Germany,104,Keyboard,Accessories,90,4,2025-09-19 15:03:25.676727,Cancelled
569,Matthew,Bowers,zacharynewman@example.org,Australia,105,Monitor,Electronics,400,5,2025-12-01 15:03:25.676972,Pending
570,Dorothy,Small,vazquezashley@example.net,Canada,108,Charger,Accessories,40,2,2025-12-16 15:03:25.677216,Pending
571,Michelle,Schmidt,robertgonzalez@example.com,Australia,103,Headphones,Accessories,150,3,2026-02-07 15:03:25.677591,Pending
572,Theodore,White,kevincampos@example.net,UK,102,Phone,Electronics,800,1,2025-10-02 15:03:25.678050,Pending
573,Melissa,Skinner,stephanielopez@example.com,USA,104,Keyboard,Accessories,90,4,2026-04-22 15:03:25.678471,Pending
574,Joanna,Morrison,linda67@example.org,Australia,105,Monitor,Electronics,400,4,2026-02-27 15:03:25.678671,Pending
575,Stephen,Fernandez,daltonzoe@example.net,USA,107,Tablet,Electronics,600,4,2026-04-17 15:03:25.678924,Pending
576,Jeremy,Bradford,jacobjoseph@example.org,Germany,101,Laptop,Electronics,1200,1,2026-02-20 15:03:25.679168,Pending
577,Bryan,Brown,dhoover@example.org,USA,101,Laptop,Electronics,1200,2,2026-02-07 15:03:25.679373,Completed
578,Grant,Patel,pgrimes@example.org,Canada,102,Phone,Electronics,800,3,2025-09-01 15:03:25.679574,Pending
579,Austin,Munoz,benjaminkim@example.org,Germany,106,Mouse,Accessories,50,1,2025-12-11 15:03:25.679888,Cancelled
580,Adrian,Montoya,stephen77@example.net,Australia,104,Keyboard,Accessories,90,4,2025-10-10 15:03:25.680208,Cancelled
581,Robert,Williams,brandonblevins@example.org,Germany,106,Mouse,Accessories,50,4,2025-09-19 15:03:25.680584,Completed
582,Patrick,Stevens,jason85@example.net,UK,103,Headphones,Accessories,150,2,2025-07-21 15:03:25.680901,Cancelled
583,Wendy,Cross,melissamartinez@example.net,Australia,107,Tablet,Electronics,600,2,2025-11-24 15:03:25.681196,Cancelled
584,Courtney,Proctor,adamsmichelle@example.net,USA,101,Laptop,Electronics,1200,3,2026-02-01 15:03:25.681535,Pending
585,Daniel,Cook,tpotts@example.com,Germany,107,Tablet,Electronics,600,1,2025-12-11 15:03:25.681733,Pending
586,Jeremy,Mcdonald,stephenpeters@example.org,UK,106,Mouse,Accessories,50,5,2026-01-10 15:03:25.681983,Cancelled
587,Diana,Bell,joshua47@example.org,Australia,101,Laptop,Electronics,1200,2,2026-02-28 15:03:25.682161,Pending
588,Amy,Burns,katrinastone@example.net,Germany,108,Charger,Accessories,40,4,2025-07-24 15:03:25.682401,Cancelled
589,Matthew,Ramsey,randallnelson@example.org,Canada,108,Charger,Accessories,40,2,2025-10-22 15:03:25.682649,Completed
590,Christina,Molina,vaughandawn@example.org,Australia,102,Phone,Electronics,800,3,2026-04-04 15:03:25.682889,Cancelled
591,Jessica,Davis,debrahowell@example.org,Canada,103,Headphones,Accessories,150,4,2026-03-10 15:03:25.683129,Completed
592,Adam,Hernandez,sharon11@example.net,Australia,108,Charger,Accessories,40,1,2026-02-12 15:03:25.683309,Cancelled
593,Christina,Smith,daniel09@example.net,USA,104,Keyboard,Accessories,90,5,2025-09-02 15:03:25.683488,Cancelled
594,Richard,Scott,rdouglas@example.com,Canada,106,Mouse,Accessories,50,3,2026-04-07 15:03:25.683684,Pending
595,Heather,Norman,joepatrick@example.net,Australia,101,Laptop,Electronics,1200,4,2025-09-07 15:03:25.683958,Pending
596,Leah,Perez,gcoleman@example.org,Germany,101,Laptop,Electronics,1200,2,2025-10-03 15:03:25.684174,Cancelled
597,Jennifer,Austin,tbenton@example.com,Canada,105,Monitor,Electronics,400,1,2026-03-16 15:03:25.684410,Cancelled
598,James,Valenzuela,vsmith@example.org,USA,106,Mouse,Accessories,50,5,2026-04-28 15:03:25.684606,Pending
599,Kelly,Myers,stephenjordan@example.com,USA,102,Phone,Electronics,800,4,2025-11-07 15:03:25.684846,Completed
600,Austin,Rowe,ihernandez@example.net,UK,101,Laptop,Electronics,1200,5,2026-05-30 15:03:25.685043,Cancelled
601,Arthur,Rodriguez,goodmanjennifer@example.org,USA,103,Headphones,Accessories,150,4,2026-04-19 15:03:25.685282,Cancelled
602,Deborah,Scott,ismith@example.com,Canada,108,Charger,Accessories,40,2,2026-01-03 15:03:25.685487,Completed
603,Catherine,Adams,rosarioholly@example.com,Canada,103,Headphones,Accessories,150,2,2026-04-23 15:03:25.685727,Pending
604,Christopher,Cruz,kellyfranklin@example.net,UK,107,Tablet,Electronics,600,1,2026-05-24 15:03:25.685964,Completed
605,Lucas,Ortiz,ufields@example.org,USA,101,Laptop,Electronics,1200,5,2025-08-19 15:03:25.686160,Cancelled
606,Adam,Pierce,thudson@example.com,Canada,106,Mouse,Accessories,50,3,2026-07-05 15:03:25.686354,Pending
607,David,Conway,michaelguerra@example.com,USA,108,Charger,Accessories,40,3,2025-12-14 15:03:25.686661,Cancelled
608,Valerie,Russo,oharmon@example.net,UK,108,Charger,Accessories,40,5,2025-12-23 15:03:25.686857,Pending
609,Rose,Lewis,garrettnelson@example.net,Germany,106,Mouse,Accessories,50,1,2026-05-05 15:03:25.687096,Pending
610,Jesse,Espinoza,johnsjennifer@example.org,UK,104,Keyboard,Accessories,90,2,2026-01-24 15:03:25.687334,Completed
611,Steven,Montoya,angelalawrence@example.com,UK,107,Tablet,Electronics,600,3,2026-06-05 15:03:25.687622,Pending
612,David,Wright,lewisashlee@example.org,Germany,102,Phone,Electronics,800,4,2025-07-30 15:03:25.687897,Cancelled
613,Joseph,Valencia,hendersonderek@example.com,Australia,104,Keyboard,Accessories,90,2,2026-03-16 15:03:25.688155,Completed
614,Matthew,Ross,burtonbetty@example.net,UK,104,Keyboard,Accessories,90,1,2026-06-12 15:03:25.688392,Completed
615,Michelle,Pearson,daniel71@example.net,USA,103,Headphones,Accessories,150,1,2025-08-18 15:03:25.688568,Completed
616,Michael,Reynolds,gpotter@example.org,Australia,108,Charger,Accessories,40,3,2026-05-31 15:03:25.688767,Completed
617,Marvin,Flores,haroldmedina@example.com,UK,108,Charger,Accessories,40,2,2026-06-23 15:03:25.689006,Cancelled
618,Michelle,Wood,xmartinez@example.com,UK,104,Keyboard,Accessories,90,4,2025-09-15 15:03:25.689202,Cancelled
619,Brittany,Myers,christian00@example.net,Australia,102,Phone,Electronics,800,5,2025-11-22 15:03:25.689379,Completed
620,Paula,Allen,bruiz@example.net,UK,108,Charger,Accessories,40,5,2026-02-17 15:03:25.689574,Completed
621,Martha,Dixon,salazaramanda@example.net,Canada,101,Laptop,Electronics,1200,5,2026-06-15 15:03:25.689813,Cancelled
622,Elizabeth,King,hicksjames@example.net,Australia,105,Monitor,Electronics,400,1,2025-12-04 15:03:25.690052,Completed
623,Denise,Smith,sarah12@example.org,Australia,106,Mouse,Accessories,50,2,2025-09-02 15:03:25.690228,Completed
624,James,Todd,rachelbarnes@example.net,UK,107,Tablet,Electronics,600,5,2025-08-21 15:03:25.690467,Cancelled
625,Joanna,Fuller,brooksjulie@example.org,Australia,101,Laptop,Electronics,1200,2,2025-10-18 15:03:25.690705,Cancelled
626,Robert,White,kingjonathan@example.com,Canada,105,Monitor,Electronics,400,3,2026-04-02 15:03:25.690943,Cancelled
627,Andrea,Price,robinsonelizabeth@example.com,Canada,104,Keyboard,Accessories,90,1,2025-09-17 15:03:25.691180,Completed
628,Lee,King,christina44@example.com,Australia,103,Headphones,Accessories,150,4,2026-03-26 15:03:25.691356,Cancelled
629,Christine,Mason,cynthia74@example.net,USA,108,Charger,Accessories,40,3,2026-03-24 15:03:25.691541,Cancelled
630,Ian,Scott,olawson@example.net,Canada,108,Charger,Accessories,40,1,2026-03-29 15:03:25.691735,Pending
631,Nicole,Sandoval,jeremy17@example.org,Germany,101,Laptop,Electronics,1200,1,2025-09-26 15:03:25.691912,Pending
632,Sarah,Blackwell,michael80@example.org,Australia,102,Phone,Electronics,800,5,2026-02-28 15:03:25.692091,Cancelled
633,Tom,Wong,katherine37@example.com,Germany,105,Monitor,Electronics,400,3,2026-04-18 15:03:25.692266,Cancelled
634,Tyler,Lane,melissagarza@example.org,Canada,107,Tablet,Electronics,600,3,2026-01-27 15:03:25.692503,Cancelled
635,Patricia,Nelson,caroline51@example.net,Germany,108,Charger,Accessories,40,5,2025-11-02 15:03:25.692758,Pending
636,Cesar,Sparks,torresstacy@example.org,USA,103,Headphones,Accessories,150,5,2026-01-04 15:03:25.693052,Pending
637,Stephen,Macias,steven19@example.net,UK,103,Headphones,Accessories,150,5,2025-12-06 15:03:25.693229,Completed
638,Anthony,Brown,lisasnow@example.org,UK,102,Phone,Electronics,800,2,2026-05-07 15:03:25.693471,Pending
639,Robin,Young,dbrown@example.org,UK,108,Charger,Accessories,40,3,2025-10-10 15:03:25.693667,Pending
640,Richard,Vasquez,igonzales@example.org,Australia,107,Tablet,Electronics,600,5,2026-03-03 15:03:25.693913,Completed
641,Rick,Washington,cheyenne54@example.org,Canada,102,Phone,Electronics,800,3,2025-08-19 15:03:25.694132,Cancelled
642,Kristen,Hopkins,millerjesus@example.org,UK,106,Mouse,Accessories,50,3,2026-04-02 15:03:25.694380,Completed
643,Samuel,Dixon,lopezmichael@example.net,Germany,104,Keyboard,Accessories,90,2,2025-12-07 15:03:25.694618,Completed
644,Meghan,Thomas,samuel53@example.com,Australia,104,Keyboard,Accessories,90,2,2025-12-08 15:03:25.694801,Pending
645,Caleb,Miles,maria57@example.com,Canada,103,Headphones,Accessories,150,4,2026-01-30 15:03:25.694975,Pending
646,Wendy,Young,christybaker@example.net,Canada,108,Charger,Accessories,40,2,2025-10-20 15:03:25.695212,Completed
647,Patrick,Miller,nlee@example.com,Germany,105,Monitor,Electronics,400,3,2025-11-27 15:03:25.695413,Pending
648,Monica,Frazier,kaitlynortiz@example.com,Australia,102,Phone,Electronics,800,3,2025-12-16 15:03:25.695655,Cancelled
649,Shelby,Ferrell,jonesgabrielle@example.org,Germany,101,Laptop,Electronics,1200,2,2026-04-28 15:03:25.695895,Pending
650,Julie,Owen,dlin@example.net,Australia,104,Keyboard,Accessories,90,1,2025-09-24 15:03:25.696098,Cancelled
651,Pamela,Davis,samuel78@example.net,Canada,108,Charger,Accessories,40,2,2025-08-28 15:03:25.696276,Completed
652,Joseph,Ellis,moyerkelly@example.net,UK,104,Keyboard,Accessories,90,2,2026-03-04 15:03:25.696554,Cancelled
653,Erika,Chapman,deborah51@example.com,Germany,101,Laptop,Electronics,1200,3,2025-10-29 15:03:25.696753,Pending
654,Charles,Thomas,cynthia19@example.org,Canada,106,Mouse,Accessories,50,5,2026-03-21 15:03:25.696958,Pending
655,Joshua,Sosa,hallamanda@example.com,USA,107,Tablet,Electronics,600,1,2026-06-06 15:03:25.697235,Cancelled
656,David,Cook,imartin@example.net,Canada,106,Mouse,Accessories,50,2,2025-10-21 15:03:25.697434,Pending
657,Andre,Ewing,lucasbrewer@example.com,USA,107,Tablet,Electronics,600,4,2025-11-24 15:03:25.697674,Pending
658,James,Lee,spencerjeffrey@example.com,Australia,101,Laptop,Electronics,1200,3,2025-09-17 15:03:25.697952,Completed
659,Patricia,Ortiz,edward32@example.org,Australia,107,Tablet,Electronics,600,1,2025-12-27 15:03:25.698167,Completed
660,Leah,Sanchez,dtran@example.net,USA,105,Monitor,Electronics,400,4,2025-08-12 15:03:25.698365,Cancelled
661,Theresa,Hernandez,ssims@example.net,Canada,107,Tablet,Electronics,600,3,2026-01-09 15:03:25.698562,Cancelled
662,Lisa,Brown,beckerpatrick@example.org,USA,102,Phone,Electronics,800,2,2026-05-01 15:03:25.698799,Pending
663,Anna,Gould,poconnell@example.com,Canada,108,Charger,Accessories,40,1,2025-12-08 15:03:25.698995,Pending
664,Kathy,Ryan,vpalmer@example.com,Canada,102,Phone,Electronics,800,5,2025-12-31 15:03:25.699189,Pending
665,Sandra,Stewart,ibean@example.net,Australia,104,Keyboard,Accessories,90,3,2025-09-21 15:03:25.699385,Pending
666,Louis,Mack,craig30@example.net,USA,107,Tablet,Electronics,600,3,2025-10-10 15:03:25.699563,Completed
667,Robert,Smith,ashley67@example.com,USA,106,Mouse,Accessories,50,5,2025-10-22 15:03:25.699737,Cancelled
668,Stephen,Patton,josephgarcia@example.net,Australia,104,Keyboard,Accessories,90,3,2025-07-27 15:03:25.699975,Pending
669,Heather,Herrera,wphillips@example.org,UK,103,Headphones,Accessories,150,4,2026-03-08 15:03:25.700169,Completed
670,Todd,Jones,ywong@example.org,Germany,106,Mouse,Accessories,50,4,2025-11-19 15:03:25.700363,Completed
671,Richard,Spence,amcknight@example.org,Canada,105,Monitor,Electronics,400,3,2026-03-25 15:03:25.700556,Pending
672,Todd,Landry,johnsonemily@example.com,UK,107,Tablet,Electronics,600,4,2026-07-04 15:03:25.700801,Completed
673,Samantha,Adams,devinmorrison@example.com,Germany,103,Headphones,Accessories,150,3,2025-09-18 15:03:25.701039,Pending
674,Charlotte,Holt,jbell@example.com,Canada,104,Keyboard,Accessories,90,4,2026-01-31 15:03:25.701234,Pending
675,Reginald,Washington,larry54@example.org,Australia,104,Keyboard,Accessories,90,1,2026-05-23 15:03:25.701413,Completed
676,Mark,Bray,jacoballen@example.com,UK,106,Mouse,Accessories,50,5,2026-03-20 15:03:25.701649,Pending
677,George,Grimes,hberry@example.com,Germany,107,Tablet,Electronics,600,4,2025-08-05 15:03:25.701843,Completed
678,William,Lane,virginia60@example.com,Germany,101,Laptop,Electronics,1200,5,2025-08-25 15:03:25.702023,Cancelled
679,Brian,Myers,nelsoncatherine@example.org,Germany,108,Charger,Accessories,40,5,2025-11-17 15:03:25.702261,Pending
680,Andrea,Carlson,rossanthony@example.org,UK,101,Laptop,Electronics,1200,4,2025-09-26 15:03:25.702500,Completed
681,Andrew,Evans,kimberly62@example.org,Australia,104,Keyboard,Accessories,90,1,2025-12-31 15:03:25.702676,Pending
